x,y,speed,yaw,time
-143.0,-4.0,0.0,-179.99996948242188,40.225
-143.0,-4.0,0.0,-179.99996948242188,40.25
-143.0,-4.0,0.0,-179.99996948242188,40.275
-143.0,-4.0,0.0,-179.99996948242188,40.3
-143.0,-4.0,0.0,-179.99996948242188,40.325
-143.0,-4.0,0.0,-179.99996948242188,40.35
-143.0,-4.0,0.0,-179.99996948242188,40.375
-143.0,-4.0,0.0,-179.99996948242188,40.4
-143.0,-4.0,0.0,-179.99996948242188,40.425
-143.0,-4.0,0.0,-179.99996948242188,40.45
-143.0,-4.0,0.0,-179.99996948242188,40.475
-143.0,-4.0,0.0,-179.99996948242188,40.5
-143.0,-4.0,0.0,-179.99996948242188,40.525
-143.0,-4.0,0.0,-179.99996948242188,40.55
-143.0,-4.0,0.0,-179.99996948242188,40.575
-143.0,-4.0,0.0,-179.99996948242188,40.6
-143.0,-4.0,1.6891374548482052e-08,-179.99996948242188,40.625
-143.0,-4.0,3.958757519552294e-07,-179.99996948242188,40.65
-143.0,-4.0,1.6945896141271172e-07,-179.99996948242188,40.675
-143.0,-4.0,1.813549811808112e-07,-179.99996948242188,40.7
-143.0,-4.0,0.0023118339978978864,-179.99996948242188,40.725
-143.0001983642578,-4.000067710876465,0.009064831679956312,-179.9999542236328,40.75
-143.00033569335938,-4.00010347366333,0.006453712849139949,-179.9999542236328,40.775
-143.00042724609375,-4.0001220703125,0.0042208492981641215,-179.9999542236328,40.8
-143.00048828125,-4.00012731552124,0.002341082393481304,-179.9999542236328,40.825
-143.00051879882812,-4.000123977661133,0.0007921902271145377,179.99996948242188,40.85
-143.00051879882812,-4.000114917755127,0.00045156958613520995,179.99996948242188,40.875
-143.00048828125,-4.000103950500488,0.001412594710116084,-179.9999542236328,40.9
-143.00045776367188,-4.000092506408691,0.002117262773869139,-179.9999542236328,40.925
-143.00039672851562,-4.000082492828369,0.0025948763929624333,-179.9999542236328,40.95
-143.00033569335938,-4.00007438659668,0.0028722464792782835,-179.9999542236328,40.975
-143.00027465820312,-4.000068664550781,0.002982050948205049,-179.9999542236328,41.0
-143.00021362304688,-4.000065326690674,0.002955152243421897,-179.9999542236328,41.025
-143.00015258789062,-4.000063896179199,0.002819853494025977,-179.9999542236328,41.05
-143.00009155273438,-4.000063896179199,0.0026078263066835164,-179.9999542236328,41.075
-143.00003051757812,-4.000065326690674,0.002339736318280427,-179.9999542236328,41.1
-143.0,-4.000067710876465,0.0020424309845310583,-179.9999542236328,41.125
-142.9999542236328,-4.000070571899414,0.001732769394130953,-179.9999542236328,41.15
-142.9999237060547,-4.000072956085205,0.001425016639993091,-179.9999542236328,41.175
-142.99989318847656,-4.000075340270996,0.001131842696896098,-179.9999542236328,41.2
-142.99986267089844,-4.000077724456787,0.0008631858854376343,-179.9999542236328,41.225
-142.99986267089844,-4.00007963180542,0.0006234387920679258,-179.9999542236328,41.25
-142.99984741210938,-4.0000810623168945,0.00041594384351589905,-179.9999542236328,41.275
-142.99984741210938,-4.000082492828369,0.00024130160964222987,-179.9999542236328,41.3
-142.99984741210938,-4.000083923339844,9.982063962383651e-05,-179.9999542236328,41.325
-142.99984741210938,-4.00008487701416,1.1879217424727417e-05,-179.9999542236328,41.35
-142.99984741210938,-4.00008487701416,0.0018530605027933062,179.9999542236328,41.375
-143.00747680664062,-4.000103950500488,0.4374586007147918,-179.9993896484375,41.4
-143.0253448486328,-4.000147819519043,0.8194801492649599,-179.99801635742188,41.425
-143.05198669433594,-4.0002121925354,1.148153204487056,-179.99600219726562,41.45
-143.0861358642578,-4.000295639038086,1.4327128615781635,-179.99343872070312,41.475
-143.1267852783203,-4.000395774841309,1.6826811192573303,-179.990478515625,41.5
-143.17315673828125,-4.000511646270752,1.905406007517947,-179.9871063232422,41.525
-143.22463989257812,-4.000642776489258,2.1064180500443523,-179.9833526611328,41.55
-143.28074645996094,-4.000785827636719,2.2902918096670604,-179.9794158935547,41.575
-143.34112548828125,-4.000940322875977,2.4606599418810706,-179.97532653808594,41.6
-143.40548706054688,-4.001100540161133,2.620375933588412,-179.97120666503906,41.625
-143.47361755371094,-4.001260757446289,2.7716734972058967,-179.9673309326172,41.65
