x,y,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,v,yaw,time,x_ped,y_ped,steer,brake,throttle
-143.7157440185547,-3.9992282390594482,-3.13795804977417,0.0044219461269676685,0.0004273700760677457,-0.0006275171763263643,-0.4635463356971741,-0.08603481948375702,3.137961165430519,179.97988891601562,2.3,-259.0,8.392684936523438,-0.0015441944124177098,0.0,0.800000011920929
-144.05653381347656,-3.9988086223602295,-3.6373465061187744,0.005297370254993439,-0.0011674213455989957,-0.002414153190329671,-0.5997775793075562,-0.0899880900979042,3.6373503636171858,179.97132873535156,2.4,-259.0,8.302684783935547,-0.000973511952906847,0.0,0.800000011920929
-144.4462432861328,-3.998375415802002,-4.118671894073486,0.005095051601529121,-0.001580638810992241,-0.007135326974093914,-0.4323408007621765,-0.06390481442213058,4.118675045519093,179.9646759033203,2.5,-259.0,8.212684631347656,0.00041961678653024137,0.0,0.800000011920929
-144.88372802734375,-3.99812388420105,-4.590205669403076,0.0020536407828330994,-0.0012105273781344295,-0.019435308873653412,-0.21183598041534424,0.029300617054104805,4.590206128798641,179.9658660888672,2.6,-259.0,8.122684478759766,0.0018463218584656715,0.0,0.800000011920929
-145.36822509765625,-3.998213768005371,-5.055487155914307,-0.002804469084367156,0.0018531512469053268,-0.024311823770403862,-0.0613660104572773,0.14429567754268646,5.055487933786547,179.977783203125,2.7,-259.0,8.032684326171875,0.001947031356394291,0.0,0.800000011920929
-145.89910888671875,-3.99853777885437,-5.515642166137695,-0.005296449642628431,0.0012056732084602118,0.002284425310790539,0.015059222467243671,0.16709698736667633,5.515644709121042,179.99374389648438,2.8,-259.0,7.942684650421143,0.0017288277158513665,0.0,0.800000011920929
-146.47581481933594,-3.999014139175415,-5.971508026123047,-0.0068340180441737175,0.00042920111445710063,0.01376829668879509,0.027278125286102295,0.16043637692928314,5.971511936675217,-179.99037170410156,2.9,-259.0,7.85268497467041,-0.0001678466796875,0.0,0.800000011920929
-147.0978546142578,-3.999241352081299,-6.423303127288818,-0.001890441169962287,-0.0001997661602217704,0.04690585657954216,0.012914535589516163,-0.009529327042400837,6.42330340547651,-179.98765563964844,3.0,-259.0,7.7626848220825195,-0.0025512916035950184,0.0,0.800000011920929
-147.7648468017578,-3.9987783432006836,-6.871102809906006,0.00836329348385334,-0.0001822090125642717,0.06213230639696121,-0.00436458270996809,-0.2562955319881439,6.8711078996749935,179.99256896972656,3.1,-259.0,7.672684669494629,-0.0027023579459637403,0.0,0.800000011920929
-148.47637939453125,-3.997774362564087,-7.314979553222656,0.014121630229055882,-0.00012207984400447458,0.007604516576975584,-0.014886694960296154,-0.29867881536483765,7.3149931841735745,179.9640350341797,3.2,-259.0,7.5826849937438965,-0.0024002259597182274,0.0,0.800000011920929
-149.23207092285156,-3.996370553970337,-7.754963397979736,0.018144957721233368,-0.00012920379231218249,-0.021240781992673874,-0.018406271934509277,-0.2835187315940857,7.754984625613137,179.93563842773438,3.3,-259.0,7.492684841156006,-0.002316300757229328,0.0,0.800000011920929
-150.03158569335938,-3.9945356845855713,-8.191079139709473,0.022653885185718536,-0.00012288092693779618,-0.016049014404416084,-0.01822785660624504,-0.2865230441093445,8.191110466322481,179.9073028564453,3.4,-259.0,7.402684688568115,-0.002148450817912817,0.0,0.800000011920929
-150.8744659423828,-3.9922502040863037,-8.623366355895996,0.027058392763137817,-8.698463352629915e-05,-0.00837536808103323,-0.016733678057789803,-0.2795485258102417,8.6234088076942,179.87940979003906,3.5,-259.0,7.312684535980225,-0.0020813108421862125,0.0,0.800000011920929
-151.76036071777344,-3.989473581314087,-9.051855087280273,0.03209466114640236,-3.318786548334174e-05,0.0008844935218803585,-0.015233482234179974,-0.28214555978775024,9.051911985232504,179.8514862060547,3.6,-259.0,7.222684860229492,-0.0020813108421862125,0.0,0.800000011920929
-152.68893432617188,-3.9861419200897217,-9.47657585144043,0.037924714386463165,1.86729430424748e-05,0.007623731158673763,-0.014598365873098373,-0.29312199354171753,9.476651737405211,179.82266235351562,3.7,-259.0,7.132684707641602,-0.0020813108421862125,0.0,0.800000011920929
-153.65975952148438,-3.9821953773498535,-9.89755916595459,0.044409651309251785,5.6619643146404997e-05,0.009259873069822788,-0.014190117828547955,-0.30470287799835205,9.897658796942897,179.79273986816406,3.8,-259.0,7.042684555053711,-0.0020813108421862125,0.0,0.800000011920929
-154.67247009277344,-3.977572202682495,-10.314837455749512,0.051532067358493805,6.640434003202245e-05,0.008886042051017284,-0.014066492207348347,-0.31615981459617615,10.314966179900896,179.7616424560547,3.9,-259.0,6.9526848793029785,-0.0019134614849463105,0.0,0.800000011920929
-155.7267303466797,-3.9722607135772705,-10.728445053100586,0.058415964245796204,4.5080185373080894e-05,0.0024791210889816284,-0.01398595329374075,-0.30459994077682495,10.728604088243596,179.7310028076172,4.0,-259.0,6.862684726715088,-0.00010070800635730848,0.0,0.800000011920929
-156.82212829589844,-3.9667484760284424,-11.138449668884277,0.056667760014534,-0.00010410308459540829,-0.05792192369699478,-0.013522769324481487,-0.05995605140924454,11.13859381884865,179.7176971435547,4.1,-259.0,6.772684574127197,0.0025345066096633673,0.0,0.800000011920929
-157.95828247070312,-3.9617278575897217,-11.544998168945312,0.04431615397334099,0.0019797992426902056,0.07428961247205734,-0.10646003484725952,0.3878398835659027,11.54508322371275,179.740966796875,4.2,-259.0,6.682684898376465,0.00397805031388998,0.0,0.800000011920929
-159.1349639892578,-3.9580440521240234,-11.947749137878418,0.028781220316886902,-5.315780435921624e-05,-0.14448435604572296,0.006221094634383917,0.641647219657898,11.947783803715122,179.7969970703125,4.3,-259.0,6.592684745788574,0.00397805031388998,0.0,0.800000011920929
-160.3517303466797,-3.955578565597534,-12.346982955932617,0.014516296796500683,0.00016126631817314774,-0.05347038805484772,-0.0032847742550075054,0.7012279033660889,12.346991489304722,179.8649444580078,4.4,-259.0,6.502684593200684,0.00397805031388998,0.0,0.800000011920929
-161.60821533203125,-3.954498291015625,-12.742680549621582,-0.0008507142774760723,0.00015665053797420114,-0.011129769496619701,-0.010765769518911839,0.7281765341758728,12.742680578018856,179.93666076660156,4.5,-259.0,6.412684917449951,0.00397805031388998,0.0,0.800000011920929
-162.90408325195312,-3.9549717903137207,-13.134855270385742,-0.017306940630078316,7.439612818416208e-05,-0.0005575105315074325,-0.014252160675823689,0.7489302158355713,13.134866672493258,-179.98931884765625,4.6,-259.0,6.3226847648620605,0.00397805031388998,0.0,0.800000011920929
-164.2389373779297,-3.9571373462677,-13.523533821105957,-0.034926123917102814,3.8051605315558845e-06,-0.0033341110683977604,-0.014972318895161152,0.7681971192359924,13.523578921451545,-179.91334533691406,4.7,-259.0,6.23268461227417,0.00397805031388998,0.0,0.800000011920929
-165.61251831054688,-3.961127758026123,-13.908735275268555,-0.05383351817727089,-1.77669517142931e-05,-0.009201857261359692,-0.014220106415450573,0.7868629097938538,13.908839455726678,-179.8354949951172,4.8,-259.0,6.1426849365234375,0.003877335926517844,0.0,0.800000011920929
-167.0244140625,-3.967045545578003,-14.290492057800293,-0.07354043424129486,-8.678435733600054e-06,-0.009554516524076462,-0.013376730494201183,0.7893959879875183,14.290681280104236,-179.75685119628906,4.9,-259.0,6.052684783935547,0.0038101933896541595,0.0,0.800000011920929
-168.47427368164062,-3.974998712539673,-14.66882038116455,-0.09440596401691437,1.1901855032192543e-05,-0.010757495649158955,-0.012704859487712383,0.7927402853965759,14.6691241681605,-179.67791748046875,5.0,-259.0,5.962684631347656,0.0028198540676385164,0.0,0.800000011920929
-169.9617919921875,-3.984797954559326,-15.043816566467285,-0.11088521778583527,-4.081726001459174e-05,0.027049696072936058,-0.012142913416028023,0.6485346555709839,15.044225218237028,-179.6083526611328,5.1,-259.0,5.872684955596924,0.0006546024233102798,0.0,0.800000011920929
-171.48667907714844,-3.995753049850464,-15.415550231933594,-0.11678285151720047,-0.00024466513423249125,0.10135902464389801,-0.011216807179152966,0.27388250827789307,15.415992578737068,-179.56825256347656,5.2,-259.0,5.782684803009033,-0.0012756375363096595,0.0,0.800000011920929
-173.04847717285156,-4.007124900817871,-15.784482955932617,-0.1103794202208519,0.008244342170655727,-0.73502516746521,-0.4184376895427704,-0.008342048153281212,15.784868887720783,-179.5655517578125,5.3,-259.0,5.692684650421143,-0.0014099158579483628,0.0,0.800000011920929
-174.64703369140625,-4.018038749694824,-16.14940071105957,-0.11100113391876221,-0.0011108207982033491,0.1317054182291031,0.021361535415053368,-0.23269829154014587,16.149782183611723,-179.58091735839844,5.4,-259.0,5.60268497467041,-0.0014099158579483628,0.0,0.800000011920929
-176.2819061279297,-4.029102325439453,-16.511329650878906,-0.10827535390853882,-0.00018958091095555574,0.06307827681303024,0.01429310254752636,-0.2967270314693451,16.511684662452133,-179.60830688476562,5.5,-259.0,5.5126848220825195,-0.0014099158579483628,0.0,0.800000011920929
-177.95294189453125,-4.039808750152588,-16.867673873901367,-0.10309282690286636,0.025775108486413956,0.04584452882409096,0.887765109539032,-0.31997817754745483,16.867988915316893,-179.63937377929688,5.6,-259.0,5.422684669494629,-0.0014099158579483628,0.0,0.800000011920929
-179.6617889404297,-4.050104141235352,-17.21575355529785,-0.09490810334682465,0.0925498753786087,-0.16396014392375946,2.5116355419158936,-0.3243374824523926,17.216015161030484,-179.67103576660156,5.7,-259.0,5.3326849937438965,-0.0012420680141076446,0.0,0.7095722556114197
-181.4040069580078,-4.059556484222412,-17.550067901611328,-0.08837251365184784,0.05745316296815872,0.015483438037335873,0.8028097152709961,-0.3233996331691742,17.550290397948903,-179.7029571533203,5.8,-259.0,5.242684841156006,-0.000939942488912493,0.0,0.22179746627807617
-183.17166137695312,-4.068358421325684,-17.784740447998047,-0.08223605901002884,0.09924207627773285,-0.1689414530992508,-3.391538143157959,-0.2535560727119446,17.78493057540735,-179.73097229003906,5.9,-259.0,5.152684688568115,-0.0003692627651616931,0.0,0.0
-184.948974609375,-4.076601028442383,-17.78281021118164,-0.07778794318437576,0.051818616688251495,-0.06706701964139938,-2.262221097946167,-0.13977259397506714,17.782980345572305,-179.7490234375,6.0,-259.0,5.062685012817383,0.0007385259377770126,0.0,0.0
-186.7152557373047,-4.0846076011657715,-17.579538345336914,-0.079860620200634,0.0146664809435606,-0.06321506202220917,-1.2333519458770752,0.07918450981378555,17.579719740480215,-179.74884033203125,6.1,-259.0,4.972684860229492,0.001376346219331026,0.0,0.0
-188.45608520507812,-4.092837333679199,-17.27568817138672,-0.08503526449203491,-0.00443797092884779,-0.06084496155381203,-0.513982892036438,0.2496555894613266,17.275897452555053,-179.72984313964844,6.2,-259.0,4.882684707641602,0.0013931310968473554,0.0,0.0
-190.16421508789062,-4.101493835449219,-16.922941207885742,-0.0905119776725769,-0.008412151597440243,-0.037858933210372925,-0.1259048581123352,0.3011228144168854,16.923183256812518,-179.70152282714844,6.3,-259.0,4.792685031890869,0.0014267006190493703,0.0,0.0
-191.83599853515625,-4.110713005065918,-16.548261642456055,-0.09693218022584915,-0.0038055991753935814,-0.02415253408253193,0.02430637739598751,0.31794270873069763,16.54854553230421,-179.6702423095703,6.4,-259.0,4.7026848793029785,0.0014267006190493703,0.0,0.0
