x,y,speed,yaw,time
-239.94776916503906,-84.9652099609375,13.151825259982276,-3.9678056240081787,127.575
-239.6179656982422,-84.98456573486328,13.249065226961466,-3.736389398574829,127.6
-239.28565979003906,-85.00289916992188,13.346073711687929,-3.512909412384033,127.625
-238.9508514404297,-85.02023315429688,13.442871059637811,-3.2965404987335205,127.65
-238.6135711669922,-85.03656768798828,13.539448372873558,-3.086578845977783,127.675
-238.27386474609375,-85.05193328857422,13.635812526718912,-2.882416248321533,127.7
-237.9316864013672,-85.0663070678711,13.731937515633104,-2.683288812637329,127.725
-237.58706665039062,-85.07970428466797,13.827816160454882,-2.48822021484375,127.75
-237.2400360107422,-85.09208679199219,13.923414190229673,-2.295898914337158,127.775
-236.89056396484375,-85.10346221923828,14.018760064237544,-2.105163812637329,127.8
-236.53868103027344,-85.11377716064453,14.113861229117537,-1.9152830839157104,127.825
-236.1844024658203,-85.12305450439453,14.208723314728452,-1.725616455078125,127.85
-235.8277130126953,-85.13124084472656,14.303350864101906,-1.535827398300171,127.875
-235.4686737060547,-85.13833618164062,14.39774952321744,-1.34564208984375,127.9
-235.1072235107422,-85.14433288574219,14.491919334115185,-1.1548765897750854,127.925
-234.743408203125,-85.14921569824219,14.585871937756572,-0.9634702801704407,127.95
-234.37725830078125,-85.15296936035156,14.679609706698509,-0.7715148329734802,127.975
-234.00872802734375,-85.15557098388672,14.773154206904989,-0.5793761610984802,128.0
-233.63787841796875,-85.15703582763672,14.86652892629354,-0.38769522309303284,128.025
-233.26467895507812,-85.15737915039062,14.95976830162609,-0.197723388671875,128.05
-232.88917541503906,-85.1566390991211,15.05288886937197,-0.011077880859375,128.075
-232.5113067626953,-85.15486907958984,15.145916858104917,0.1701393723487854,128.1
-232.13116455078125,-85.15211486816406,15.23883009752541,0.3438794016838074,128.125
-231.74867248535156,-85.14845275878906,15.331632394376662,0.5079826712608337,128.15
-231.36387634277344,-85.14396667480469,15.424285553433746,0.660761296749115,128.175
-230.97679138183594,-85.13867950439453,15.51677442840444,0.801017165184021,128.2
-230.5873565673828,-85.13267517089844,15.609066469124565,0.9285192489624023,128.225
-230.19566345214844,-85.1259765625,15.701157473095408,1.0436763763427734,128.25
-229.8016815185547,-85.11859130859375,15.793032223386149,1.147579550743103,128.275
-229.40538024902344,-85.1105728149414,15.884695087084596,1.2416261434555054,128.3
-229.00680541992188,-85.10192108154297,15.97613454810209,1.3274827003479004,128.325
-228.6060333251953,-85.09263610839844,16.067353198366863,1.4068893194198608,128.35
-228.20294189453125,-85.08273315429688,16.15835321506318,1.4815019369125366,128.375
-227.79763793945312,-85.07220458984375,16.249135905098615,1.5526821613311768,128.4
-227.39002990722656,-85.06108093261719,16.33970265654327,1.6214394569396973,128.425
-226.980224609375,-85.04936218261719,16.43006462903812,1.6884301900863647,128.45
-226.5681610107422,-85.03707122802734,16.52022673883324,1.7539258003234863,128.475
-226.15383911132812,-85.02422332763672,16.610193460454116,1.8176993131637573,128.5
-225.73731994628906,-85.01087951660156,16.699975217465347,1.8791512250900269,128.525
-225.31854248046875,-84.9970474243164,16.789572569540272,1.9372645616531372,128.55
-224.89756774902344,-84.9828109741211,16.878981758436435,1.9909026622772217,128.575
-224.47434997558594,-84.96820831298828,16.968200410555887,2.0387179851531982,128.6
-224.04893493652344,-84.95330047607422,17.05722038029607,2.079573154449463,128.625
-223.62127685546875,-84.93814086914062,17.146031564366787,2.1123571395874023,128.65
-223.19143676757812,-84.92279052734375,17.234633674932397,2.1362407207489014,128.675
-222.75938415527344,-84.90730285644531,17.32302252475339,2.150815486907959,128.7
-222.3251190185547,-84.89171600341797,17.411205247426366,2.1564371585845947,128.725
-221.888671875,-84.87606048583984,17.499183694900744,2.154026508331299,128.75
-221.45001220703125,-84.86033630371094,17.586970203199307,2.1450247764587402,128.775
-221.00917053222656,-84.84456634521484,17.674556389582616,2.130985736846924,128.8
-220.56613159179688,-84.8287582397461,17.761947259352052,2.1132147312164307,128.825
-220.1209259033203,-84.81293487548828,17.849139832407623,2.092738389968872,128.85
-219.67352294921875,-84.797119140625,17.936132163356287,2.0702505111694336,128.875
-219.2239532470703,-84.78132629394531,18.022929107046355,2.046224355697632,128.9
-218.772216796875,-84.76556396484375,18.109523138164754,2.0210161209106445,128.925
-218.31832885742188,-84.74987030029297,18.195916035563016,1.9948208332061768,128.95
-217.8622589111328,-84.7342529296875,18.2821096719945,1.9676965475082397,128.975
-217.404052734375,-84.71873474121094,18.368105640575124,1.9397016763687134,129.0
-216.9436798095703,-84.7033462524414,18.45390223593179,1.9108545780181885,129.025
-216.48117065429688,-84.6880874633789,18.539499621037887,1.8810842037200928,129.05
-216.01649475097656,-84.6729736328125,18.62489426102508,1.8501254320144653,129.075
-215.54969787597656,-84.65804290771484,18.710081179736015,1.817426323890686,129.1
-215.08078002929688,-84.64332580566406,18.795060445590888,1.7822728157043457,129.125
-214.6096954345703,-84.62887573242188,18.87980718070578,1.7433414459228516,129.15
-214.13650512695312,-84.61473083496094,18.964353240877312,1.7000269889831543,129.175
-213.6612091064453,-84.60093688964844,19.048670303801828,1.6515735387802124,129.2
-213.18377685546875,-84.58751678466797,19.132794745883096,1.597995400428772,129.225
-212.7042694091797,-84.57449340820312,19.216727864795025,1.5400185585021973,129.25
-212.22265625,-84.56185150146484,19.300486786075577,1.478561282157898,129.275
-211.73890686035156,-84.54959869384766,19.3840760053434,1.4149194955825806,129.3
-211.25306701660156,-84.5377426147461,19.467490974003162,1.350386381149292,129.325
