x,y,speed,yaw,time
-229.1480255126953,-81.59886169433594,18.380669661664495,176.74720764160156,117.6
-229.60800170898438,-81.5728530883789,18.466285837604055,176.52674865722656,117.625
-230.07005310058594,-81.5452880859375,18.551637312173117,176.31690979003906,117.65
-230.5341339111328,-81.51615142822266,18.636747245103674,176.1169891357422,117.675
-231.0002899169922,-81.48544311523438,18.721621974134305,175.9259796142578,117.7
-231.4684295654297,-81.45317077636719,18.80631133114785,175.74327087402344,117.725
-231.93858337402344,-81.41934204101562,18.890794507617333,175.56814575195312,117.75
-232.41075134277344,-81.384033203125,18.97521572271945,175.40142822265625,117.775
-232.89962768554688,-81.3871841430664,18.99609459676229,175.38424682617188,117.8
-233.38699340820312,-81.381591796875,19.030846239278485,175.3441619873047,117.825
-233.8745574951172,-81.37220001220703,19.06330724084648,175.29161071777344,117.85
-234.34677124023438,-81.32538604736328,19.11002437865199,175.31561279296875,117.875
-234.82179260253906,-81.2794418334961,19.181352001255505,175.27322387695312,117.9
-235.29774475097656,-81.2332992553711,19.242515091949702,175.23043823242188,117.925
-235.775634765625,-81.1883773803711,19.33753836280158,175.19496154785156,117.95
-236.256103515625,-81.145751953125,19.428806396356944,175.18357849121094,117.975
-236.73915100097656,-81.10537719726562,19.51820296674072,175.21315002441406,118.0
-237.22482299804688,-81.06727600097656,19.605619571204837,175.295654296875,118.025
-237.70477294921875,-81.05701446533203,19.64627180166232,175.4358367919922,118.05
-238.1937255859375,-81.05487060546875,19.63004380654074,175.74917602539062,118.075
-238.67884826660156,-81.04271697998047,19.660435077114375,176.044189453125,118.1
-239.1646270751953,-81.02941131591797,19.702054629397466,176.357177734375,118.125
-239.65460205078125,-81.0070571899414,19.7224265587341,176.66441345214844,118.15
-240.1453094482422,-80.9832763671875,19.736091815749504,177.02928161621094,118.175
-240.6365966796875,-80.9588623046875,19.743332438554308,177.44921875,118.2
-241.12835693359375,-80.93441009521484,19.745720223245062,177.92120361328125,118.225
-241.62054443359375,-80.9103775024414,19.742478606299,178.44247436523438,118.25
-242.11325073242188,-80.8878173828125,19.74409520157778,179.02015686035156,118.275
-242.6078338623047,-80.87210083007812,19.753621665438633,179.7320556640625,118.3
-243.10397338867188,-80.86571502685547,19.78110782227994,-179.4484100341797,118.325
-243.6009521484375,-80.87140655517578,19.806323032180227,-178.58120727539062,118.35
-244.0978240966797,-80.8882827758789,19.81429116500735,-177.66339111328125,118.375
-244.59169006347656,-80.92232513427734,19.787849273852757,-176.61196899414062,118.4
-245.0814208984375,-80.97032928466797,19.761220735870378,-175.4860076904297,118.425
-245.57020568847656,-81.02217102050781,19.709694018707275,-174.29415893554688,118.45
-246.05726623535156,-81.07923889160156,19.640346749478212,-173.03762817382812,118.475
-246.54173278808594,-81.14302825927734,19.548092724312475,-171.72007751464844,118.5
-247.02281188964844,-81.21446228027344,19.439431200758595,-170.34197998046875,118.525
-247.49978637695312,-81.29450225830078,19.312918640625117,-168.90232849121094,118.55
-247.9718475341797,-81.38370513916016,19.17605804418974,-167.40719604492188,118.575
-248.43826293945312,-81.48368835449219,19.032435912698716,-165.89398193359375,118.6
-248.90069580078125,-81.6030044555664,18.87933932373021,-164.3385467529297,118.625
-249.35646057128906,-81.72900390625,18.718368074328154,-162.77574157714844,118.65
-249.80490112304688,-81.86254119873047,18.549709315165746,-161.2090301513672,118.675
-250.245361328125,-82.00422668457031,18.371273482144126,-159.63845825195312,118.7
-250.67735290527344,-82.1544189453125,18.18612665419075,-158.06298828125,118.725
-251.10044860839844,-82.31330108642578,17.994128795428058,-156.4805908203125,118.75
-251.5142059326172,-82.48088073730469,17.79815241923426,-154.88873291015625,118.775
-251.91831970214844,-82.6570816040039,17.59565739327044,-153.28355407714844,118.8
-252.31246948242188,-82.84176635742188,17.386644794153494,-151.66001892089844,118.825
-252.69630432128906,-83.03471374511719,17.17351780950593,-150.013671875,118.85
-253.06951904296875,-83.23562622070312,16.952349583937053,-148.34014892578125,118.875
-253.4318084716797,-83.44419860839844,16.72457142896402,-146.63548278808594,118.9
-253.78280639648438,-83.6600570678711,16.487884948090954,-144.89691162109375,118.925
-254.1221160888672,-83.8828125,16.2412890502319,-143.123046875,118.95
-254.44944763183594,-84.11199188232422,15.984260485018256,-141.31407165527344,118.975
-254.7643280029297,-84.3470687866211,15.716606366640223,-139.47142028808594,119.0
-255.0664825439453,-84.58755493164062,15.439650189991747,-137.59803771972656,119.025
-255.35556030273438,-84.83291625976562,15.152796098510235,-135.69786071777344,119.05
-255.63121032714844,-85.08250427246094,14.853864975273071,-133.7770538330078,119.075
-255.8931427001953,-85.33563232421875,14.543286160855233,-131.84426879882812,119.1
-256.14111328125,-85.59162139892578,14.221794967922259,-129.906982421875,119.125
-256.3749694824219,-85.84969329833984,13.88866918343906,-127.97757720947266,119.15
-256.5945739746094,-86.10902404785156,13.545067408360035,-126.0681381225586,119.175
-256.7997741699219,-86.36894989013672,13.194893196183557,-124.18392181396484,119.2
-256.9904479980469,-86.62898254394531,12.844480855254922,-122.32443237304688,119.225
-257.1666259765625,-86.88861083984375,12.494701445870176,-120.4897232055664,119.25
-257.32818603515625,-87.14735412597656,12.146804327287171,-118.67926025390625,119.275
-257.4751281738281,-87.4046859741211,11.801385884976975,-116.89212799072266,119.3
-257.6075744628906,-87.66011810302734,11.460043142711875,-115.12682342529297,119.325
-257.72564697265625,-87.91310119628906,11.123445372285971,-113.38098907470703,119.35
-257.82952880859375,-88.16315460205078,10.793121423102065,-111.65177154541016,119.375
-257.91943359375,-88.40975189208984,10.469416987462916,-109.93533325195312,119.4
-257.99566650390625,-88.6524429321289,10.153655713646735,-108.22723388671875,119.425
-258.0924072265625,-88.89164733886719,9.889195455992505,-106.59452056884766,119.45
-258.14105224609375,-89.12713623046875,9.57311615290618,-104.96239471435547,119.475
-258.177734375,-89.35704040527344,9.277552931691266,-103.32493591308594,119.5
-258.19964599609375,-89.57875061035156,8.823116492144532,-101.56564331054688,119.525
-258.208984375,-89.79197692871094,8.504589335491014,-99.71302795410156,119.55
-258.2055969238281,-89.99810028076172,8.223786543217008,-97.80133056640625,119.575
-258.1907043457031,-90.19713592529297,7.9763118142383,-95.8464584350586,119.6
-258.1653137207031,-90.38910675048828,7.757560036245341,-93.86114501953125,119.625
-258.09228515625,-90.40315246582031,1.9376993805437805,-94.3082046508789,119.65
-258.0543212890625,-90.42118835449219,1.2391537095246974,-94.1059799194336,119.675
-258.04241943359375,-90.4386978149414,1.1769381558636358,-93.5577163696289,119.7
-258.0283508300781,-90.45992279052734,1.275668349210548,-93.07391357421875,119.725
-258.0135803222656,-90.48274993896484,1.3308728340034832,-92.57921600341797,119.75
-257.998046875,-90.50648498535156,1.3699714803759702,-92.06881713867188,119.775
-257.9816589355469,-90.53076934814453,1.3967038716185698,-91.54511260986328,119.8
-257.964599609375,-90.55545806884766,1.4142170854667127,-91.010986328125,119.825
-257.9468688964844,-90.58039855957031,1.4249042021669363,-90.46878051757812,119.85
-257.9285888671875,-90.60551452636719,1.4305559937085655,-89.92040252685547,119.875
-257.9097900390625,-90.63076782226562,1.4351633709461766,-89.36736297607422,119.9
-257.8905944824219,-90.65605926513672,1.4327165772170276,-88.8088607788086,119.925
-257.8709411621094,-90.68160247802734,1.4431106143681,-88.24730682373047,119.95
-257.8507995605469,-90.7073745727539,1.453569677630999,-87.67782592773438,119.975
-257.8300476074219,-90.73368072509766,1.4800695536222561,-87.10006713867188,120.0
