x,y,speed,yaw,time
-137.8019256591797,-6.881834506988525,6.979603690563324,109.2226333618164,156.925
-137.87506103515625,-6.723494529724121,6.991757590982592,110.14036560058594,156.95
-137.95286560058594,-6.567051887512207,6.999264444470318,111.0135269165039,156.975
-138.03460693359375,-6.41245698928833,7.002704982926827,111.8587875366211,157.0
-138.11965942382812,-6.259652137756348,7.002795445186493,112.6882095336914,157.025
-138.20758056640625,-6.108592510223389,7.0002589159114805,113.5093002319336,157.05
-138.298095703125,-5.9592509269714355,6.995753158263542,114.32647705078125,157.075
-138.39096069335938,-5.811614990234375,6.989726915427383,115.14213562011719,157.1
-138.4860076904297,-5.66567850112915,6.982553993037474,115.957275390625,157.125
-138.58311462402344,-5.521446228027344,6.9744218797273305,116.7724838256836,157.15
-138.68223571777344,-5.378928184509277,6.965504742632303,117.58811950683594,157.175
-138.78326416015625,-5.238142490386963,6.955811260979974,118.40443420410156,157.2
-138.8861541748047,-5.099117755889893,6.945255638846844,119.22193145751953,157.225
-138.99087524414062,-4.961878299713135,6.933845685814178,120.04059600830078,157.25
-139.09738159179688,-4.826464653015137,6.921277777556615,120.86076354980469,157.275
-139.20562744140625,-4.692941665649414,6.907278857818498,121.68348693847656,157.3
-139.3155975341797,-4.56136417388916,6.892133884723734,122.50939178466797,157.325
-139.42724609375,-4.431776523590088,6.876057448880578,123.33837127685547,157.35
-139.54054260253906,-4.304200649261475,6.859512678691921,124.16990661621094,157.375
-139.65542602539062,-4.17866325378418,6.842454729714583,125.00349426269531,157.4
-139.7718963623047,-4.055187702178955,6.825074322658857,125.83881378173828,157.425
-139.8898468017578,-3.9337849617004395,6.807617507524994,126.67510986328125,157.45
-140.00930786132812,-3.814453125,6.7902130478648575,127.51118469238281,157.475
-140.13015747070312,-3.6971921920776367,6.772852748220304,128.34634399414062,157.5
-140.25242614746094,-3.582009792327881,6.755502634061394,129.18002319335938,157.525
-140.37603759765625,-3.4689152240753174,6.738161665162915,130.0121307373047,157.55
-140.50096130371094,-3.3579204082489014,6.7208339273327,130.84230041503906,157.575
-140.62716674804688,-3.2490391731262207,6.703518040722955,131.67076110839844,157.6
-140.75462341308594,-3.142287254333496,6.686206710705476,132.49752807617188,157.625
-140.88328552246094,-3.0376880168914795,6.668811412891109,133.32298278808594,157.65
-141.0131378173828,-2.9352619647979736,6.651776936810858,134.14776611328125,157.675
-141.14418029785156,-2.835024356842041,6.635711419505913,134.97259521484375,157.7
-141.2764129638672,-2.7369885444641113,6.620642719742913,135.79815673828125,157.725
-141.40980529785156,-2.6411638259887695,6.606758864168268,136.6248779296875,157.75
-141.5443878173828,-2.547546148300171,6.59424352294613,137.45303344726562,157.775
-141.6800994873047,-2.4561471939086914,6.582779602624436,138.28317260742188,157.8
-141.81698608398438,-2.36696457862854,6.572535116332354,139.11521911621094,157.825
-141.95498657226562,-2.2799863815307617,6.563338398410357,139.94873046875,157.85
-142.09408569335938,-2.1951990127563477,6.555057333963598,140.78294372558594,157.875
-142.23426818847656,-2.112588405609131,6.547540534298641,141.6172637939453,157.9
-142.37551879882812,-2.0321481227874756,6.540609047522028,142.4513397216797,157.925
-142.5177764892578,-1.953879952430725,6.533648921418909,143.28488159179688,157.95
-142.66099548339844,-1.877810001373291,6.52552973873277,144.11795043945312,157.975
-142.80511474609375,-1.803978681564331,6.515635915758049,144.95094299316406,158.0
-142.95005798339844,-1.732430100440979,6.503715604360094,145.78382873535156,158.025
-143.09576416015625,-1.6632080078125,6.489959209833115,146.61705017089844,158.05
-143.2421417236328,-1.5963484048843384,6.474607905993218,147.45069885253906,158.075
-143.38912963867188,-1.5318775177001953,6.457932680799953,148.2848358154297,158.1
-143.53668212890625,-1.4698150157928467,6.440224336647612,149.11932373046875,158.125
-143.68470764160156,-1.4101636409759521,6.421864536846042,149.95382690429688,158.15
-143.8332061767578,-1.3529335260391235,6.402843743192349,150.7883758544922,158.175
-143.98207092285156,-1.2981288433074951,6.383415729749977,151.6227569580078,158.2
-144.1313018798828,-1.245741605758667,6.363777142962773,152.45669555664062,158.225
-144.28082275390625,-1.195756196975708,6.344048863211789,153.2895965576172,158.25
-144.43060302734375,-1.14815092086792,6.324333796485685,154.12094116210938,158.275
-144.58059692382812,-1.102901577949524,6.304677532865246,154.95005798339844,158.3
-144.7307586669922,-1.0599679946899414,6.285292969339957,155.7760009765625,158.325
-144.88107299804688,-1.0193068981170654,6.26614974707874,156.5977020263672,158.35
-145.031494140625,-0.9808328151702881,6.247738557554946,157.4130096435547,158.375
-145.18199157714844,-0.9444525837898254,6.229909984199135,158.2196502685547,158.4
-145.33255004882812,-0.9100708365440369,6.212678933781074,159.0154571533203,158.425
-145.4831085205078,-0.8776307702064514,6.195567889164333,159.79991149902344,158.45
-145.6336669921875,-0.8469767570495605,6.179730538615241,160.5691375732422,158.475
-145.7841796875,-0.8180002570152283,6.1641227873416815,161.32119750976562,158.5
-145.93466186523438,-0.7906132340431213,6.148856386311242,162.05511474609375,158.525
-146.08506774902344,-0.764790952205658,6.133267209598233,162.77195739746094,158.55
-146.2353515625,-0.7404643297195435,6.1180274701737,163.47129821777344,158.575
-146.3855438232422,-0.7174745798110962,6.103612205143091,164.14974975585938,158.6
-146.5355987548828,-0.6957389712333679,6.089105380991709,164.80673217773438,158.625
-146.68548583984375,-0.6752728223800659,6.074056371126176,165.44500732421875,158.65
-146.835205078125,-0.6559792757034302,6.0595586166391975,166.06326293945312,158.675
-146.9847412109375,-0.6377769112586975,6.045056836019029,166.66087341308594,158.7
-147.1340789794922,-0.6206843256950378,6.030039296165659,167.24063110351562,158.725
-147.28318786621094,-0.6046451926231384,6.015284767981795,167.8024139404297,158.75
-147.4320831298828,-0.5895521640777588,6.000841141980946,168.3444366455078,158.775
-147.5807342529297,-0.5753592252731323,5.986257836753824,168.86721801757812,158.8
-147.72911071777344,-0.5621100664138794,5.971165973858516,169.3741912841797,158.825
-147.87722778320312,-0.5497692823410034,5.956261655296919,169.86566162109375,158.85
-148.0250701904297,-0.5383409857749939,5.9410757967983745,170.34344482421875,158.875
-148.172607421875,-0.5278856754302979,5.925486157221976,170.81100463867188,158.9
-148.31982421875,-0.5184226632118225,5.909772530213753,171.27005004882812,158.925
-148.46673583984375,-0.5099719762802124,5.893580534936468,171.72207641601562,158.95
-148.61328125,-0.5025597810745239,5.876466890448593,172.16880798339844,158.975
-148.75941467285156,-0.49615412950515747,5.857531711950934,172.60948181152344,159.0
-148.90509033203125,-0.49070173501968384,5.8351591360299135,173.0426483154297,159.025
-149.05015563964844,-0.486173152923584,5.809667265978895,173.46768188476562,159.05
-149.19461059570312,-0.48247188329696655,5.7821417018143695,173.88194274902344,159.075
-149.33834838867188,-0.47950583696365356,5.7529142426995525,174.28329467773438,159.1
-149.4813690185547,-0.4771943986415863,5.722397953864128,174.6701202392578,159.125
-149.62362670898438,-0.47552061080932617,5.6906107221296125,175.04331970214844,159.15
-149.7650909423828,-0.47436851263046265,5.658390946705612,175.400390625,159.175
-149.90576171875,-0.47363927960395813,5.625616204610465,175.73963928222656,159.2
-150.04562377929688,-0.473320335149765,5.592192615883946,176.06243896484375,159.225
-150.18467712402344,-0.47325876355171204,5.558859839160998,176.365234375,159.25
-150.32289123535156,-0.47343021631240845,5.525009567818054,176.6493377685547,159.275
-150.46029663085938,-0.47370243072509766,5.491293335761403,176.91204833984375,159.3
-150.5968780517578,-0.4740035831928253,5.4573515325604625,177.15309143066406,159.325
-150.73263549804688,-0.47431525588035583,5.423575931061962,177.37393188476562,159.35
-150.8675537109375,-0.47470343112945557,5.389931786896177,177.57884216308594,159.375
-151.00169372558594,-0.47509756684303284,5.358550379733599,177.76707458496094,159.4
-151.13514709472656,-0.4754825830459595,5.332572618088317,177.9397735595703,159.425
-151.26809692382812,-0.47586554288864136,5.31498703356961,178.09896850585938,159.45
-151.4008026123047,-0.47629034519195557,5.30679031380766,178.2476348876953,159.475
-151.53350830078125,-0.4767133891582489,5.308822757194453,178.38539123535156,159.5
-151.6664581298828,-0.4771227538585663,5.322214654305075,178.51312255859375,159.525
-151.7999725341797,-0.4775637984275818,5.347412872182923,178.63339233398438,159.55
-151.93431091308594,-0.4780261516571045,5.383669048606857,178.74664306640625,159.575
-152.06979370117188,-0.4785223603248596,5.431309507907684,178.8538818359375,159.6
-152.20664978027344,-0.47910064458847046,5.489588536708008,178.9571990966797,159.625
-152.3451690673828,-0.47978121042251587,5.557512043807321,179.0576629638672,159.65
-152.4855194091797,-0.4805964231491089,5.633911350057973,179.15643310546875,159.675
-152.62791442871094,-0.48158809542655945,5.717059831504625,179.25489807128906,159.7
-152.77249145507812,-0.48278990387916565,5.805612985448308,179.35398864746094,159.725
-152.91934204101562,-0.4842257499694824,5.898507598290415,179.4542694091797,159.75
-153.0685577392578,-0.4859143793582916,5.994888470264254,179.55596923828125,159.775
-153.22023010253906,-0.4878719747066498,6.094064789225054,179.6591339111328,159.8
-153.37440490722656,-0.49011409282684326,6.195481986597687,179.763916015625,159.825
-153.53111267089844,-0.49265578389167786,6.298690843133775,179.87030029296875,159.85
-153.69041442871094,-0.4955112338066101,6.4033283143248125,179.97824096679688,159.875
-153.85232543945312,-0.49868494272232056,6.509113418917749,-179.91256713867188,159.9
-154.01687622070312,-0.5021759271621704,6.615804239215843,-179.80270385742188,159.925
-154.18408203125,-0.5059797167778015,6.7232053566393555,-179.69273376464844,159.95
-154.35397338867188,-0.5100984573364258,6.831137853376848,-179.58299255371094,159.975
-154.5265350341797,-0.5145114660263062,6.939504655135784,-179.47459411621094,160.0
-154.70181274414062,-0.5192005634307861,7.048171718539746,-179.36837768554688,160.025
-154.8797607421875,-0.5241700410842896,7.157020894834651,-179.264404296875,160.05
-155.06044006347656,-0.5294034481048584,7.266012213569738,-179.163330078125,160.075
-155.24383544921875,-0.5348930358886719,7.37505578715908,-179.0655059814453,160.1
-155.429931640625,-0.5406410098075867,7.4840994304663235,-178.97085571289062,160.125
-155.61874389648438,-0.5466645359992981,7.593087357612254,-178.87872314453125,160.15
-155.8102569580078,-0.5529646277427673,7.702006164665645,-178.78907775878906,160.175
-156.00450134277344,-0.5595428347587585,7.810821290645116,-178.70184326171875,160.2
-156.20144653320312,-0.566412627696991,7.919499968344198,-178.6165771484375,160.225
-156.40109252929688,-0.57357257604599,8.028040990795805,-178.5333251953125,160.25
-156.60345458984375,-0.5810285210609436,8.136416712098958,-178.45187377929688,160.275
-156.8085174560547,-0.5887907147407532,8.244613276304733,-178.37191772460938,160.3
-157.01625061035156,-0.5968717932701111,8.352619648883053,-178.29306030273438,160.325
-157.22666931152344,-0.6052696108818054,8.460443322964426,-178.21546936035156,160.35
-157.4397735595703,-0.6139782071113586,8.568071575991786,-178.139404296875,160.375
-157.6555633544922,-0.6229987740516663,8.675495557923632,-178.06494140625,160.4
-157.8740234375,-0.6323115229606628,8.78272692368564,-177.9927520751953,160.425
-158.0951690673828,-0.6418912410736084,8.889754929814455,-177.92384338378906,160.45
-158.31895446777344,-0.6517143249511719,8.99657389825826,-177.8587646484375,160.475
-158.54541015625,-0.6617730855941772,9.103169405511125,-177.7976837158203,160.5
-158.77452087402344,-0.6720325946807861,9.209550884255176,-177.74159240722656,160.525
-159.0063018798828,-0.6824578046798706,9.315709444813148,-177.69131469726562,160.55
-159.24070739746094,-0.6930500864982605,9.421636172489533,-177.6462860107422,160.575
