x,y,speed,yaw,time
-143.0,-4.0,0.0,-179.99996948242188,0.05
-143.0,-4.0,0.0,-179.99996948242188,0.075
-143.0,-4.0,0.0,-179.99996948242188,0.1
-143.0,-4.0,0.0,-179.99996948242188,0.125
-143.0,-4.0,0.0,-179.99996948242188,0.15
-143.0,-4.0,0.0,-179.99996948242188,0.175
-143.0,-4.0,0.0,-179.99996948242188,0.2
-143.0,-4.0,0.0,-179.99996948242188,0.225
-143.0,-4.0,0.0,-179.99996948242188,0.25
-143.0,-4.0,0.0,-179.99996948242188,0.275
-143.0,-4.0,0.0,-179.99996948242188,0.3
-143.0,-4.0,0.0,-179.99996948242188,0.325
-143.0,-4.0,0.0,-179.99996948242188,0.35
-143.0,-4.0,0.0,-179.99996948242188,0.375
-143.0,-4.0,0.0,-179.99996948242188,0.4
-143.0,-4.0,0.0,-179.99996948242188,0.425
-143.0,-4.0,1.9118159720852764e-07,-179.99996948242188,0.45
-143.0,-4.0,1.4376943474733617e-07,-179.99996948242188,0.475
-143.0,-4.0,1.5265292350597754e-07,-179.99996948242188,0.5
-143.0,-4.0,5.257455296969896e-08,-179.99996948242188,0.525
-143.0,-4.0,0.002618295666582895,-179.99996948242188,0.55
-143.0001678466797,-4.000217437744141,0.004370805130856136,-179.999267578125,0.575
-143.00030517578125,-4.000364780426025,0.0030293604662762438,-179.99884033203125,0.6
-143.00039672851562,-4.0004563331604,0.0019031947734236563,-179.99850463867188,0.625
-143.0004425048828,-4.000502109527588,0.0009819350103755068,-179.99832153320312,0.65
-143.00048828125,-4.000513076782227,0.00026451810520696585,-179.99826049804688,0.675
-143.00048828125,-4.000498294830322,0.00034929448109950626,-179.99826049804688,0.7
-143.00047302246094,-4.000465393066406,0.0007546748546044389,-179.99835205078125,0.725
-143.00042724609375,-4.000420570373535,0.001037017330825524,-179.99851989746094,0.75
-143.0003662109375,-4.000369071960449,0.0012096299661510425,-179.9987030029297,0.775
-143.00033569335938,-4.0003156661987305,0.0012915525772041992,-179.99888610839844,0.8
-143.00030517578125,-4.00026273727417,0.001300716026888224,-179.9990997314453,0.825
-143.00025939941406,-4.000213146209717,0.0012764156860246927,-179.99923706054688,0.85
-143.00022888183594,-4.000167369842529,0.0012273213666800316,-179.99937438964844,0.875
-143.0001983642578,-4.000128746032715,0.001173997715890277,-179.99949645996094,0.9
-143.00015258789062,-4.000097751617432,0.0011425180440823844,-179.99949645996094,0.925
-143.00074768066406,-3.9999754428863525,0.04920430574974002,179.9966278076172,0.95
-143.0029754638672,-3.999652862548828,0.10800729070667515,179.98655700683594,0.975
-143.00648498535156,-3.999361276626587,0.15301141679108893,179.97764587402344,1.0
-143.0109405517578,-3.9992713928222656,0.18667047239566031,179.97511291503906,1.025
-143.01609802246094,-3.999276876449585,0.21194920429098543,179.9753875732422,1.05
-143.02175903320312,-3.999284505844116,0.23082022256887494,179.97573852539062,1.075
-143.02780151367188,-3.999293088912964,0.2447967681805797,179.97605895996094,1.1
-143.03411865234375,-3.9993019104003906,0.2550373741715419,179.97642517089844,1.125
-143.04063415527344,-3.9993112087249756,0.26242685595453885,179.976806640625,1.15
-143.04721069335938,-3.9993202686309814,0.2645309381296435,179.97720336914062,1.175
-143.0534210205078,-3.999328136444092,0.2576665987153039,179.97772216796875,1.2
-143.05963134765625,-3.99932599067688,0.2560951080709955,179.9795379638672,1.225
-143.06642150878906,-3.9993722438812256,0.2795173854335472,179.97406005859375,1.25
-143.0735626220703,-3.999390125274658,0.29219853253906797,179.9701385498047,1.275
-143.08155822753906,-3.999392509460449,0.3358677670650991,179.96810913085938,1.3
-143.09124755859375,-3.9994072914123535,0.41275959392113154,179.9669189453125,1.325
-143.10256958007812,-3.999422311782837,0.47142614853401693,179.9673309326172,1.35
-143.11595153808594,-3.9994208812713623,0.5632292037917771,179.9707794189453,1.375
-143.13150024414062,-3.9994356632232666,0.6492199230642975,179.97242736816406,1.4
-143.14944458007812,-3.999462842941284,0.7451840209491035,179.97315979003906,1.425
-143.16998291015625,-3.9994912147521973,0.8506352173246269,179.97445678710938,1.45
