x,y,speed,yaw,time
-143.0,-4.0,0.0,-179.99996948242188,169.0
-143.0,-4.0,0.0,-179.99996948242188,169.025
-143.0,-4.0,0.0,-179.99996948242188,169.05
-143.0,-4.0,0.0,-179.99996948242188,169.075
-143.0,-4.0,0.0,-179.99996948242188,169.1
-143.0,-4.0,0.0,-179.99996948242188,169.125
-143.0,-4.0,0.0,-179.99996948242188,169.15
-143.0,-4.0,0.0,-179.99996948242188,169.175
-143.0,-4.0,0.0,-179.99996948242188,169.2
-143.0,-4.0,0.0,-179.99996948242188,169.225
-143.0,-4.0,0.0,-179.99996948242188,169.25
-143.0,-4.0,0.0,-179.99996948242188,169.275
-143.0,-4.0,0.0,-179.99996948242188,169.3
-143.0,-4.0,0.0,-179.99996948242188,169.325
-143.0,-4.0,0.0,-179.99996948242188,169.35
-143.0,-4.0,0.0,-179.99996948242188,169.375
-143.0,-4.0,5.720620914661941e-07,-179.99996948242188,169.4
-143.0,-4.0,4.410740214829369e-08,-179.99996948242188,169.425
-143.0,-4.0,1.0880547647930309e-07,-179.99996948242188,169.45
-143.0,-4.0,2.0068687464519762e-08,-179.99996948242188,169.475
-143.0,-4.0,0.00233066173348237,-179.99996948242188,169.5
-143.00018310546875,-4.000063419342041,0.009232622674529987,-179.9999542236328,169.525
-143.00033569335938,-4.000095367431641,0.006576433897899801,-179.99996948242188,169.55
-143.0004119873047,-4.000111103057861,0.0043048771922439225,179.9999542236328,169.575
-143.00047302246094,-4.000115394592285,0.002393721994109077,179.9999542236328,169.6
-143.00050354003906,-4.0001115798950195,0.0008195955389743263,179.9999542236328,169.625
-143.00050354003906,-4.000102519989014,0.0004441909938093688,179.9999542236328,169.65
-143.00048828125,-4.000092029571533,0.0014208828724881033,179.9999542236328,169.675
-143.0004425048828,-4.000081539154053,0.002137980462685361,179.9999542236328,169.7
-143.00038146972656,-4.000072479248047,0.0026233758536198418,179.9999542236328,169.725
-143.00033569335938,-4.000065326690674,0.002906239786965453,-179.99996948242188,169.75
-143.00027465820312,-4.000060558319092,0.003020127579215954,179.99996948242188,169.775
-143.0001983642578,-4.000058174133301,0.002992454377568276,-179.9999542236328,169.8
-143.00013732910156,-4.000057697296143,0.0028560066853277584,-179.9999542236328,169.825
-143.0013427734375,-4.000064373016357,0.14379381404960787,-179.999755859375,169.85
-143.01194763183594,-4.0001325607299805,0.5464092456462444,-179.9977264404297,169.875
-143.0321807861328,-4.000253677368164,0.9081852994300802,-179.9939727783203,169.9
-143.06080627441406,-4.000425815582275,1.2260400297603018,-179.98870849609375,169.925
-143.0967559814453,-4.0006489753723145,1.5043598177611814,-179.98216247558594,169.95
-143.13906860351562,-4.000916481018066,1.7505457014019195,-179.97445678710938,169.975
-143.1870574951172,-4.001226902008057,1.971174999806574,-179.96563720703125,170.0
-143.24012756347656,-4.001580715179443,2.171071041090915,-179.955810546875,170.025
-143.2978057861328,-4.001983165740967,2.354398608322544,-179.94485473632812,170.05
-143.35975646972656,-4.00243616104126,2.524555142490491,-179.93272399902344,170.075
-143.4257049560547,-4.002939224243164,2.684251614689841,-179.919677734375,170.1
-143.49539184570312,-4.003491401672363,2.835631409492071,-179.9056396484375,170.125
-143.56869506835938,-4.004091739654541,2.980385258040096,-179.89080810546875,170.15
-143.64547729492188,-4.004739284515381,3.119839736719377,-179.87533569335938,170.175
-143.72560119628906,-4.005435466766357,3.2550386273394865,-179.8591766357422,170.2
-143.8090362548828,-4.006181240081787,3.386803458784434,-179.8424072265625,170.225
-143.89569091796875,-4.006978988647461,3.5157806898961605,-179.82504272460938,170.25
-143.98550415039062,-4.007830619812012,3.6424822802994314,-179.80711364746094,170.275
-144.07846069335938,-4.0087385177612305,3.767311720292704,-179.78854370117188,170.3
-144.1745147705078,-4.00970458984375,3.890590953444557,-179.76947021484375,170.325
-144.2736358642578,-4.0107316970825195,4.012575829041907,-179.74978637695312,170.35
