2.842712402343750000e-02,2.437842369079589844e+00
3.849639892578125000e-01,2.431668281555175781e+00
7.617797851562500000e-01,2.424820423126220703e+00
1.127517700195312500e+00,2.417886257171630859e+00
1.543029785156250000e+00,2.409701347351074219e+00
1.944427490234375000e+00,2.401535511016845703e+00
2.362915039062500000e+00,2.392814636230468750e+00
2.798446655273437500e+00,2.383650779724121094e+00
3.289505004882812500e+00,2.373440265655517578e+00
3.800537109375000000e+00,2.363242149353027344e+00
4.290420532226562500e+00,2.353997707366943359e+00
4.798583984375000000e+00,2.344999313354492188e+00
5.367401123046875000e+00,2.335495471954345703e+00
5.955322265625000000e+00,2.326334476470947266e+00
6.518798828125000000e+00,2.317915916442871094e+00
7.152557373046875000e+00,2.308053016662597656e+00
7.758056640625000000e+00,2.297679901123046875e+00
8.435546875000000000e+00,2.284622192382812500e+00
9.136306762695312500e+00,2.269475460052490234e+00
9.802108764648437500e+00,2.253971576690673828e+00
1.054388427734375000e+01,2.236216068267822266e+00
1.124819946289062500e+01,2.220208644866943359e+00
1.197073364257812500e+01,2.205762863159179688e+00
1.271131896972656250e+01,2.192991256713867188e+00
1.353427124023437500e+01,2.180768966674804688e+00
1.431217956542968750e+01,2.170990943908691406e+00
1.517407226562500000e+01,2.161299228668212891e+00
1.598660278320312500e+01,2.152663707733154297e+00
1.681622314453125000e+01,2.144348144531250000e+00
1.773515319824218750e+01,2.135919094085693359e+00
1.867486572265625000e+01,2.127999782562255859e+00
1.956126403808593750e+01,2.121306419372558594e+00
2.054216003417968750e+01,2.114656925201416016e+00
2.154379272460937500e+01,2.108509540557861328e+00
2.256665039062500000e+01,2.102874279022216797e+00
2.352914428710937500e+01,2.097782611846923828e+00
2.459161376953125000e+01,2.092153549194335938e+00
2.567509460449218750e+01,2.086223125457763672e+00
2.677903747558593750e+01,2.079869270324707031e+00
2.781634521484375000e+01,2.073668479919433594e+00
2.895869445800781250e+01,2.066447734832763672e+00
3.002862548828125000e+01,2.059265136718750000e+00
3.111245727539062500e+01,2.051613330841064453e+00
3.230276489257812500e+01,2.042747497558593750e+00
3.350781250000000000e+01,2.033609867095947266e+00
3.472476196289062500e+01,2.024570465087890625e+00
3.585832214355468750e+01,2.015657901763916016e+00
3.710250854492187500e+01,2.006317138671875000e+00
3.826412963867187500e+01,1.996999263763427734e+00
3.953599548339843750e+01,1.985947132110595703e+00
4.082112121582031250e+01,1.973886013031005859e+00
4.201744079589843750e+01,1.961720466613769531e+00
4.321994018554687500e+01,1.948879241943359375e+00
4.452609252929687500e+01,1.934412002563476562e+00
4.583427429199218750e+01,1.919950008392333984e+00
4.714302062988281250e+01,1.906405925750732422e+00
4.834886169433593750e+01,1.895542621612548828e+00
4.964665222167968750e+01,1.886279106140136719e+00
5.093063354492187500e+01,1.879833698272705078e+00
5.219873046875000000e+01,1.876661777496337891e+00
5.345207214355468750e+01,1.874943733215332031e+00
5.469454956054687500e+01,1.876187324523925781e+00
5.582969665527343750e+01,1.878703117370605469e+00
5.704316711425781250e+01,1.882802009582519531e+00
5.823985290527343750e+01,1.888040542602539062e+00
5.942070007324218750e+01,1.893958091735839844e+00
6.058702087402343750e+01,1.900591373443603516e+00
6.165084838867187500e+01,1.907297611236572266e+00
6.278956604003906250e+01,1.914972782135009766e+00
6.382830810546875000e+01,1.922329425811767578e+00
6.493994140625000000e+01,1.930432319641113281e+00
6.595098876953125000e+01,1.937768936157226562e+00
6.702796936035156250e+01,1.945384979248046875e+00
6.808528137207031250e+01,1.952796459197998047e+00
6.912207031250000000e+01,1.959809780120849609e+00
7.006056213378906250e+01,1.966107845306396484e+00
7.105694580078125000e+01,1.972805976867675781e+00
7.203070068359375000e+01,1.979247570037841797e+00
7.290911865234375000e+01,1.985200405120849609e+00
7.383824157714843750e+01,1.991710186004638672e+00
7.467410278320312500e+01,1.997638225555419922e+00
7.555577087402343750e+01,2.003960132598876953e+00
7.641336059570312500e+01,2.010406494140625000e+00
7.718228149414062500e+01,2.016249656677246094e+00
7.793142700195312500e+01,2.022181510925292969e+00
7.871794128417968750e+01,2.028384685516357422e+00
7.947921752929687500e+01,2.034782886505126953e+00
8.021542358398437500e+01,2.041149616241455078e+00
8.087614440917968750e+01,2.046685218811035156e+00
8.152113342285156250e+01,2.053095817565917969e+00
8.220146179199218750e+01,2.059243679046630859e+00
8.286718750000000000e+01,2.065368652343750000e+00
8.346556091308593750e+01,2.070929527282714844e+00
8.405073547363281250e+01,2.076548099517822266e+00
8.466859436035156250e+01,2.081532478332519531e+00
8.522492980957031250e+01,2.085367679595947266e+00
8.581253051757812500e+01,2.089730739593505859e+00
8.638507080078125000e+01,2.094969749450683594e+00
8.690040588378906250e+01,2.098868370056152344e+00
8.740159606933593750e+01,2.103240966796875000e+00
8.789433288574218750e+01,2.109689235687255859e+00
8.841496276855468750e+01,2.118743896484375000e+00
8.892010498046875000e+01,2.128957748413085938e+00
8.937196350097656250e+01,2.140055179595947266e+00
8.984593200683593750e+01,2.154546737670898438e+00
9.027043151855468750e+01,2.168705940246582031e+00
9.071725463867187500e+01,2.185133934020996094e+00
9.111711120605468750e+01,2.200977325439453125e+00
9.153659057617187500e+01,2.217862129211425781e+00
9.194178771972656250e+01,2.235525131225585938e+00
9.230291748046875000e+01,2.251724243164062500e+00
9.265193176269531250e+01,2.267488479614257812e+00
9.301892089843750000e+01,2.283921718597412109e+00
9.337835693359375000e+01,2.299543857574462891e+00
9.370494079589843750e+01,2.313389778137207031e+00
9.405349731445312500e+01,2.328003883361816406e+00
9.437068176269531250e+01,2.341211795806884766e+00
9.471032714843750000e+01,2.355308055877685547e+00
9.504583740234375000e+01,2.369181632995605469e+00
9.535192871093750000e+01,2.381784439086914062e+00
9.567956542968750000e+01,2.395262241363525391e+00
9.597845458984375000e+01,2.407368659973144531e+00
9.629850769042968750e+01,2.420493125915527344e+00
9.659040832519531250e+01,2.432325363159179688e+00
9.690290832519531250e+01,2.444914340972900391e+00
9.718791198730468750e+01,2.456298351287841797e+00
9.749304199218750000e+01,2.468210697174072266e+00
9.777143859863281250e+01,2.478924751281738281e+00
9.806950378417968750e+01,2.490082740783691406e+00
9.834194946289062500e+01,2.495137214660644531e+00
9.863093566894531250e+01,2.505195140838623047e+00
9.891604614257812500e+01,2.513569116592407227e+00
9.917642211914062500e+01,2.521219253540039062e+00
9.943405151367187500e+01,2.528796434402465820e+00
9.970988464355468750e+01,2.535995006561279297e+00
9.996125793457031250e+01,2.543647289276123047e+00
1.002301483154296875e+02,2.551515340805053711e+00
1.004957885742187500e+02,2.559269189834594727e+00
1.007381591796875000e+02,2.566419363021850586e+00
1.009977722167968750e+02,2.573463201522827148e+00
1.012338562011718750e+02,2.579617500305175781e+00
1.014672393798828125e+02,2.586934328079223633e+00
1.016981353759765625e+02,2.593111753463745117e+00
1.019259185791015625e+02,2.599430322647094727e+00
1.021697540283203125e+02,2.606456041336059570e+00
1.023921661376953125e+02,2.613238811492919922e+00
1.026303253173828125e+02,2.620245695114135742e+00
1.028654785156250000e+02,2.627036333084106445e+00
1.030799560546875000e+02,2.633154153823852539e+00
1.033095245361328125e+02,2.639601469039916992e+00
1.035362854003906250e+02,2.645879507064819336e+00
1.037431640625000000e+02,2.651476621627807617e+00
