-4.847183227539062500e+00,2.604156255722045898e+00
-4.085952758789062500e+00,2.920363903045654297e+00
-3.310317993164062500e+00,3.199850797653198242e+00
-2.455657958984375000e+00,3.461835145950317383e+00
-1.653793334960937500e+00,3.668200731277465820e+00
-7.717742919921875000e-01,3.856009960174560547e+00
5.456542968750000000e-02,3.997769594192504883e+00
9.681091308593750000e-01,4.118616580963134766e+00
1.910995483398437500e+00,4.205929040908813477e+00
2.813507080078125000e+00,4.255985736846923828e+00
3.828125000000000000e+00,4.276256561279296875e+00
4.799285888671875000e+00,4.265326976776123047e+00
5.803924560546875000e+00,4.234360456466674805e+00
6.930389404296875000e+00,4.186774730682373047e+00
8.096252441406250000e+00,4.131269693374633789e+00
9.208068847656250000e+00,4.080611705780029297e+00
1.045101928710937500e+01,4.024358987808227539e+00
1.163337707519531250e+01,3.964193344116210938e+00
1.295195007324218750e+01,3.887653589248657227e+00
1.430984497070312500e+01,3.802455902099609375e+00
1.570695495605468750e+01,3.710975170135498047e+00
1.703155517578125000e+01,3.627190589904785156e+00
1.850454711914062500e+01,3.543785810470581055e+00
1.989913940429687500e+01,3.475455760955810547e+00
2.144763183593750000e+01,3.412574291229248047e+00
2.291156005859375000e+01,3.366500616073608398e+00
2.453460693359375000e+01,3.327199220657348633e+00
2.606678771972656250e+01,3.295342445373535156e+00
2.776313781738281250e+01,3.262084484100341797e+00
2.949717712402343750e+01,3.227514028549194336e+00
3.126872253417968750e+01,3.189351320266723633e+00
3.307942199707031250e+01,3.148199796676635742e+00
3.492382812500000000e+01,3.106223821640014648e+00
3.680158996582031250e+01,3.062977790832519531e+00
3.856977844238281250e+01,3.022876262664794922e+00
4.052087402343750000e+01,2.982090950012207031e+00
4.250827026367187500e+01,2.946506738662719727e+00
4.453182983398437500e+01,2.919058322906494141e+00
4.659120178222656250e+01,2.903094291687011719e+00
4.868612670898437500e+01,2.901638269424438477e+00
5.065116882324218750e+01,2.914881467819213867e+00
5.281098937988281250e+01,2.940952539443969727e+00
5.500878906250000000e+01,2.969841718673706055e+00
5.707170104980468750e+01,2.995295524597167969e+00
5.933142089843750000e+01,3.016131162643432617e+00
6.161550903320312500e+01,3.024086475372314453e+00
6.374145507812500000e+01,3.018550872802734375e+00
6.604466247558593750e+01,3.002855300903320312e+00
6.815600585937500000e+01,2.982909202575683594e+00
7.024749755859375000e+01,2.961143016815185547e+00
7.248475646972656250e+01,2.940228462219238281e+00
7.468449401855468750e+01,2.926360845565795898e+00
7.684106445312500000e+01,2.923448801040649414e+00
7.878753662109375000e+01,2.932139635086059570e+00
8.084063720703125000e+01,2.953238010406494141e+00
8.283137512207031250e+01,2.986347198486328125e+00
8.461198425292968750e+01,3.023227214813232422e+00
8.648919677734375000e+01,3.064294576644897461e+00
8.817512512207031250e+01,3.095539569854736328e+00
8.994110107421875000e+01,3.112580299377441406e+00
9.163526916503906250e+01,3.110501527786254883e+00
9.324932861328125000e+01,3.094404935836791992e+00
9.476954650878906250e+01,3.072805881500244141e+00
9.607597351074218750e+01,3.057133674621582031e+00
9.728129577636718750e+01,3.051723003387451172e+00
9.846858215332031250e+01,3.057542562484741211e+00
9.948515319824218750e+01,3.073836088180541992e+00
1.004433593750000000e+02,3.098090648651123047e+00
1.014137268066406250e+02,3.126092672348022461e+00
1.022593078613281250e+02,3.155025482177734375e+00
1.031255798339843750e+02,3.184535264968872070e+00
1.038678283691406250e+02,3.208054304122924805e+00
1.045453338623046875e+02,3.224630594253540039e+00
1.051806793212890625e+02,3.233335971832275391e+00
1.055849761962890625e+02,3.234427213668823242e+00
