0.000000000000000000e+00,2.500000000000000000e+00
1.161400000000000071e-01,2.500000000000000000e+00
5.291200000000000347e-01,2.500000000000000000e+00
1.303499999999999659e+00,2.500000000000000000e+00
2.439279999999999671e+00,2.500000000000000000e+00
3.936459999999996739e+00,2.500000000000000000e+00
5.795039999999997526e+00,2.500000000000000000e+00
8.004614991882988306e+00,2.500000000000000000e+00
1.053077996753201973e+01,2.500000000000000000e+00
1.332553492694704289e+01,2.500000000000000000e+00
1.634087987012808796e+01,2.500000000000000000e+00
1.952881479707514245e+01,2.500000000000000000e+00
2.284133970778820455e+01,2.500000000000000000e+00
2.623045460226727954e+01,2.500000000000000000e+00
2.964815948051236205e+01,2.500000000000000000e+00
3.304645434252346092e+01,2.500000000000000000e+00
3.638304419641756482e+01,2.500000000000000000e+00
3.963963405031167042e+01,2.500000000000000000e+00
4.281622390420577062e+01,2.500000000000000000e+00
4.591281375809987253e+01,2.500000000000000000e+00
4.892940361199397614e+01,2.500000000000000000e+00
5.186599346588808146e+01,2.500000000000000000e+00
5.472258331978217427e+01,2.500000000000000000e+00
5.749917317367626879e+01,2.500000000000000000e+00
6.019576302757037212e+01,2.500000000000000000e+00
6.281235288146447715e+01,2.500000000000000000e+00
6.534894273535857678e+01,2.500000000000000000e+00
6.780553258925267812e+01,2.500000000000000000e+00
7.018212244314678117e+01,2.500000000000000000e+00
7.247871229704088591e+01,2.500000000000000000e+00
7.469530215093499237e+01,2.500000000000000000e+00
7.683189200482910053e+01,2.500000000000000000e+00
7.888848185872319618e+01,2.500000000000000000e+00
8.086507171261729354e+01,2.500000000000000000e+00
8.276166156651139261e+01,2.500000000000000000e+00
8.457825142040549338e+01,2.500000000000000000e+00
8.631484127429959585e+01,2.500000000000000000e+00
8.797143112819370003e+01,2.500000000000000000e+00
8.954802098208780592e+01,2.500000000000000000e+00
9.104461083598191351e+01,2.500000000000000000e+00
9.246120068987602281e+01,2.500000000000000000e+00
9.379779054377013381e+01,2.500000000000000000e+00
9.505438039766423231e+01,2.500000000000000000e+00
9.623097025155833251e+01,2.500000000000000000e+00
9.734152261561580133e+01,2.500000000000000000e+00
9.840000000000000568e+01,2.500000000000000000e+00
9.940640240471083189e+01,2.500000000000000000e+00
1.003607298297484078e+02,2.500000000000000000e+00
1.012629822751126909e+02,2.500000000000000000e+00
1.021131597408036669e+02,2.500000000000000000e+00
1.029112622268213642e+02,2.500000000000000000e+00
1.036572897331657543e+02,2.500000000000000000e+00
1.043512422598368516e+02,2.500000000000000000e+00
1.049931198068346561e+02,2.500000000000000000e+00
1.055829223741591676e+02,2.500000000000000000e+00
1.061206499618103720e+02,2.500000000000000000e+00
1.066063025697882978e+02,2.500000000000000000e+00
1.070398801980929306e+02,2.500000000000000000e+00
1.074213828467242706e+02,2.500000000000000000e+00
1.077508105156823177e+02,2.500000000000000000e+00
1.080281632049670577e+02,2.500000000000000000e+00
1.082794784044151584e+02,2.500000000000000000e+00
1.085307936038632590e+02,2.500000000000000000e+00
1.087821088033113597e+02,2.500000000000000000e+00
1.090334240027594603e+02,2.500000000000000000e+00
1.092847392022075610e+02,2.500000000000000000e+00
1.095360544016556616e+02,2.500000000000000000e+00
1.098374266678164162e+02,2.500000000000000000e+00
1.102389130674024926e+02,2.500000000000000000e+00
1.107405136004138910e+02,2.500000000000000000e+00
1.113422282668505972e+02,2.500000000000000000e+00
1.120440570667126252e+02,2.500000000000000000e+00
1.128459999999999752e+02,2.500000000000000000e+00
1.137299999999999756e+02,2.500000000000000000e+00
1.146539999999999822e+02,2.500000000000000000e+00
1.155699999999999932e+02,2.500000000000000000e+00
1.164300000000000068e+02,2.500000000000000000e+00
1.172100000000000222e+02,2.500000000000000000e+00
1.179100000000000108e+02,2.500000000000000000e+00
1.185300000000000011e+02,2.500000000000000000e+00
1.190699999999999932e+02,2.500000000000000000e+00
1.195300000000000011e+02,2.500000000000000000e+00
1.199099999999999966e+02,2.500000000000000000e+00
1.202100000000000080e+02,2.500000000000000000e+00
1.204300000000000068e+02,2.500000000000000000e+00
1.205700000000000074e+02,2.500000000000000000e+00
1.206300000000000097e+02,2.500000000000000000e+00
1.206099999999999994e+02,2.500000000000000000e+00
1.205100000000000051e+02,2.500000000000000000e+00
1.203299999999999983e+02,2.500000000000000000e+00
1.201099999999999994e+02,2.500000000000000000e+00
