-4.930770874023437500e+00,2.126867294311523438e+00
-4.090301513671875000e+00,2.328371524810791016e+00
-3.163162231445312500e+00,2.504709482192993164e+00
-2.219741821289062500e+00,2.643490314483642578e+00
-1.335952758789062500e+00,2.743735790252685547e+00
-4.400482177734375000e-01,2.822072744369506836e+00
5.438232421875000000e-01,2.888031005859375000e+00
1.464721679687500000e+00,2.935371160507202148e+00
2.398178100585937500e+00,2.973013639450073242e+00
3.344909667968750000e+00,3.002933502197265625e+00
4.386779785156250000e+00,3.027813434600830078e+00
5.446395874023437500e+00,3.045237541198730469e+00
6.525909423828125000e+00,3.057091474533081055e+00
7.624465942382812500e+00,3.063050031661987305e+00
8.742889404296875000e+00,3.065097093582153320e+00
9.881134033203125000e+00,3.064564943313598633e+00
1.095050048828125000e+01,3.062650203704833984e+00
1.212991333007812500e+01,3.059595108032226562e+00
1.333171081542968750e+01,3.055843591690063477e+00
1.446235656738281250e+01,3.051793575286865234e+00
1.571189880371093750e+01,3.046658992767333984e+00
1.698825073242187500e+01,3.040528059005737305e+00
1.819093322753906250e+01,3.033866643905639648e+00
1.952091979980468750e+01,3.025961399078369141e+00
2.077430725097656250e+01,3.018377780914306641e+00
2.216053771972656250e+01,3.010644197463989258e+00
2.357658386230468750e+01,3.004373550415039062e+00
2.491004943847656250e+01,3.000346422195434570e+00
2.638322448730468750e+01,2.998105525970458984e+00
2.776919555664062500e+01,2.997898340225219727e+00
2.929882812500000000e+01,2.999087333679199219e+00
3.085757446289062500e+01,3.001166343688964844e+00
3.244651794433593750e+01,3.003610849380493164e+00
3.406315612792968750e+01,3.006387948989868164e+00
3.557626342773437500e+01,3.009114742279052734e+00
3.724389648437500000e+01,3.012531280517578125e+00
3.894171142578125000e+01,3.016848564147949219e+00
4.066835021972656250e+01,3.022008657455444336e+00
4.242337036132812500e+01,3.026079177856445312e+00
4.406846618652343750e+01,3.024446487426757812e+00
4.573718261718750000e+01,3.013665437698364258e+00
4.757072448730468750e+01,2.989448308944702148e+00
4.943037414550781250e+01,2.950829267501831055e+00
5.131501770019531250e+01,2.899427175521850586e+00
5.322363281250000000e+01,2.841416358947753906e+00
5.516235351562500000e+01,2.780578613281250000e+00
5.697648620605468750e+01,2.726249694824218750e+00
5.896061706542968750e+01,2.674262762069702148e+00
6.096549987792968750e+01,2.632661581039428711e+00
6.282899475097656250e+01,2.605068206787109375e+00
6.468904113769531250e+01,2.587938547134399414e+00
6.668823242187500000e+01,2.579550504684448242e+00
6.866616821289062500e+01,2.579335927963256836e+00
7.047160339355468750e+01,2.584104299545288086e+00
7.240496826171875000e+01,2.592732906341552734e+00
7.416880798339843750e+01,2.602298736572265625e+00
7.591268920898437500e+01,2.612510204315185547e+00
7.777972412109375000e+01,2.623595714569091797e+00
7.962284851074218750e+01,2.634038448333740234e+00
8.129437255859375000e+01,2.642824411392211914e+00
8.306849670410156250e+01,2.651041746139526367e+00
8.467073059082031250e+01,2.657366752624511719e+00
8.623507690429687500e+01,2.662580251693725586e+00
8.787863159179687500e+01,2.667264699935913086e+00
8.946034240722656250e+01,2.671241283416748047e+00
9.085919189453125000e+01,2.674839019775390625e+00
9.230424499511718750e+01,2.679279327392578125e+00
9.367468261718750000e+01,2.685092210769653320e+00
9.496383666992187500e+01,2.692850351333618164e+00
9.616085815429687500e+01,2.702443361282348633e+00
9.725608825683593750e+01,2.707426309585571289e+00
9.824031066894531250e+01,2.712315559387207031e+00
9.910209655761718750e+01,2.713220834732055664e+00
9.979353332519531250e+01,2.717401266098022461e+00
1.004680480957031250e+02,2.720221042633056641e+00
1.010261840820312500e+02,2.723810195922851562e+00
1.014388275146484375e+02,2.726001739501953125e+00
