0.000000000000000000e+00,2.500000000000000000e+00
8.649006516342533368e-02,2.500000000000000000e+00
3.459602606537013347e-01,2.500000000000000000e+00
7.784105864708266154e-01,2.500000000000000000e+00
1.383841042614804895e+00,2.500000000000000000e+00
2.162251629085602644e+00,2.500000000000000000e+00
3.113642345883290918e+00,2.500000000000000000e+00
4.238013193007816426e+00,2.500000000000000000e+00
5.535364170459200928e+00,2.500000000000000000e+00
7.005695278237425327e+00,2.500000000000000000e+00
8.649006516342511830e+00,2.500000000000000000e+00
1.045080781961101479e+01,2.500000000000000000e+00
1.237260912287952053e+01,2.500000000000000000e+00
1.436641042614798813e+01,2.500000000000000000e+00
1.638421172941650283e+01,2.500000000000000000e+00
1.840201303268501931e+01,2.500000000000000000e+00
2.041981433595351092e+01,2.500000000000000000e+00
2.243761563922200963e+01,2.500000000000000000e+00
2.445541694249056164e+01,2.500000000000000000e+00
2.647321824575899996e+01,2.500000000000000000e+00
2.849101954902749512e+01,2.500000000000000000e+00
3.050882085229599383e+01,2.500000000000000000e+00
3.252662215556448189e+01,2.500000000000000000e+00
3.454442345883296639e+01,2.500000000000000000e+00
3.656222476210142247e+01,2.500000000000000000e+00
3.858002606536994250e+01,2.500000000000000000e+00
4.059782736863841279e+01,2.500000000000000000e+00
4.261562867190693993e+01,2.500000000000000000e+00
4.463342997517548838e+01,2.500000000000000000e+00
4.665123127844390893e+01,2.500000000000000000e+00
4.866903258171244318e+01,2.500000000000000000e+00
5.068683388498097031e+01,2.500000000000000000e+00
5.270463518824950455e+01,2.500000000000000000e+00
5.470951215718975646e+01,2.500000000000000000e+00
5.668854045747347215e+01,2.500000000000000000e+00
5.864172008910069422e+01,2.500000000000000000e+00
6.056905105207138718e+01,2.500000000000000000e+00
6.247053334638557942e+01,2.500000000000000000e+00
6.434616697204316438e+01,2.500000000000000000e+00
6.619595192904371572e+01,2.500000000000000000e+00
6.801988821738817137e+01,2.500000000000000000e+00
6.981797583707614763e+01,2.500000000000000000e+00
7.159021478810754502e+01,2.500000000000000000e+00
7.333660507048254829e+01,2.500000000000000000e+00
7.505714668420083058e+01,2.500000000000000000e+00
7.675183962926261927e+01,2.500000000000000000e+00
7.842068390566791436e+01,2.500000000000000000e+00
8.006367951341655953e+01,2.500000000000000000e+00
8.168082645250871110e+01,2.500000000000000000e+00
8.327212472294431223e+01,2.500000000000000000e+00
8.483757432472332027e+01,2.500000000000000000e+00
8.637717525784591999e+01,2.500000000000000000e+00
8.789092752231185557e+01,2.500000000000000000e+00
8.937883111812131176e+01,2.500000000000000000e+00
9.084088604527420330e+01,2.500000000000000000e+00
9.227709230377058702e+01,2.500000000000000000e+00
9.368744989361042030e+01,2.500000000000000000e+00
9.507195881479375998e+01,2.500000000000000000e+00
9.643061906732050659e+01,2.500000000000000000e+00
9.776343065119070275e+01,2.500000000000000000e+00
9.907039356640433425e+01,2.500000000000000000e+00
1.003515078129615148e+02,2.500000000000000000e+00
1.016067733908621165e+02,2.500000000000000000e+00
1.028361903001061393e+02,2.500000000000000000e+00
1.040397585406936543e+02,2.500000000000000000e+00
1.052174781126246188e+02,2.500000000000000000e+00
1.063693490158990471e+02,2.500000000000000000e+00
1.074953712505169818e+02,2.500000000000000000e+00
1.085955448164782808e+02,2.500000000000000000e+00
1.096698697137830720e+02,2.500000000000000000e+00
1.107183459424313696e+02,2.500000000000000000e+00
1.117409735024230457e+02,2.500000000000000000e+00
1.127377523937582282e+02,2.500000000000000000e+00
1.137086826164371303e+02,2.500000000000000000e+00
1.146537641704592545e+02,2.500000000000000000e+00
1.155699213901530840e+02,2.500000000000000000e+00
1.164300786098469160e+02,2.500000000000000000e+00
1.172102358295407356e+02,2.500000000000000000e+00
1.179103930492345853e+02,2.500000000000000000e+00
1.185305502689284225e+02,2.500000000000000000e+00
1.190707074886222472e+02,2.500000000000000000e+00
1.195308647083161020e+02,2.500000000000000000e+00
1.199110219280099301e+02,2.500000000000000000e+00
1.202111791477037883e+02,2.500000000000000000e+00
1.204313363673976056e+02,2.500000000000000000e+00
1.205714935870914530e+02,2.500000000000000000e+00
1.206316508067852737e+02,2.500000000000000000e+00
1.206118080264791104e+02,2.500000000000000000e+00
1.205119652461729487e+02,2.500000000000000000e+00
1.203321224658667887e+02,2.500000000000000000e+00
1.201111005378568422e+02,2.500000000000000000e+00
